timestamp,trip_id,lorry_id,driver_id,fuel,class,corridor,segment_id,from_lat,from_lng,to_lat,to_lng,distance_km,avg_speed_kmh,congestion_index,load_ratio,idle_seconds,hour,day_of_week,co_g,co2_g,nox_g,ch4_g,fuel_l
2026-08-04T16:34:00,9998,LRQ-0019,DRV-109,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,39.8,0.584,0.58,342.3,16,1,110.925,31801.68,391.5878,1.84874,13.9603
2026-08-04T17:04:29.030763,9998,LRQ-0019,DRV-109,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,36.9,0.873,0.58,277.6,17,1,84.294,24104.24,296.8059,1.40491,10.5813
2026-08-04T17:26:12.023654,9998,LRQ-0019,DRV-109,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,36.8,0.888,0.58,348.1,17,1,78.787,22211.38,273.4984,1.31312,9.7504
2026-08-04T06:17:00,9999,LRQ-0019,DRV-109,diesel,Rigid 2-axle (Euro 5),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,49.8,0.229,0.66,88.3,6,1,873.991,259928.78,3200.6155,14.56651,114.1039
2026-08-04T10:28:00,10000,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,49.3,0.241,0.79,129.1,10,1,2610.21,776529.9,9561.7487,43.5035,231.8
2026-08-04T20:25:00,10001,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,68.4,0.349,0.35,333.6,20,1,354.938,104075.79,1281.5303,5.91563,31.0674
2026-08-04T21:17:22.788934,10001,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,75.5,0.215,0.35,280.3,21,1,1508.326,447787.41,5513.8002,25.13877,133.6679
2026-08-04T11:44:00,10002,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,76.7,0.195,0.51,211.1,11,1,354.982,104619.03,1288.2194,5.91637,31.2296
2026-08-04T12:29:16.915169,10002,LRQ-0020,DRV-782,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,77.7,0.178,0.51,212.8,12,1,1594.27,473642.74,5832.168,26.57117,141.3859
2026-08-04T11:59:00,10003,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,76.7,0.195,0.64,226.9,11,1,200.274,58658.17,722.2834,3.3379,21.8874
2026-08-04T12:44:32.705159,10003,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,77.7,0.178,0.64,0.0,12,1,887.537,264288.66,3254.3007,14.79228,98.6152
2026-08-04T12:30:00,10004,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,48.1,0.274,0.41,210.3,12,1,102.244,29611.41,364.6181,1.70407,11.049
2026-08-04T12:53:59.145782,10004,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,47.4,0.295,0.41,42.2,12,1,65.449,19321.81,237.9178,1.09081,7.2096
2026-08-04T13:07:58.941538,10004,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,47.8,0.282,0.41,266.2,13,1,63.292,17790.64,219.0638,1.05487,6.6383
2026-08-04T19:09:00,10005,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,61.6,0.52,0.47,154.6,19,1,219.05,64600.88,795.4586,3.65083,24.1048
2026-08-04T20:03:33.614416,10005,LRQ-0021,DRV-491,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,67.2,0.376,0.47,251.3,20,1,899.403,266802.23,3285.2514,14.99005,99.5531
2026-08-04T19:46:00,10006,LRQ-0022,DRV-439,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,61.6,0.52,0.61,380.9,19,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T20:44:19.965013,10006,LRQ-0022,DRV-439,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,67.2,0.376,0.61,162.1,20,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T19:56:00,10007,LRQ-0022,DRV-439,electric,Electric rigid (BEV),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,38.9,0.637,0.5,447.4,19,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T08:54:00,10008,LRQ-0023,DRV-825,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,62.7,0.489,0.71,366.1,8,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T11:47:49.612463,10008,LRQ-0023,DRV-825,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,78.5,0.165,0.71,176.4,11,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T17:28:00,10009,LRQ-0023,DRV-825,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,64.0,0.453,0.68,368.9,17,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T20:18:23.408720,10009,LRQ-0023,DRV-825,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,69.3,0.332,0.68,208.9,20,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T14:09:00,10010,LRQ-0023,DRV-825,electric,Electric rigid (BEV),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,50.4,0.214,0.71,185.8,14,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T13:12:00,10011,LRQ-0024,DRV-230,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,80.4,0.136,0.72,114.5,13,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T15:24:41.764992,10011,LRQ-0024,DRV-230,electric,Electric rigid (BEV),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,75.5,0.214,0.72,168.9,15,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T11:22:00,10012,LRQ-0024,DRV-230,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,45.8,0.344,0.59,185.8,11,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T11:46:38.458305,10012,LRQ-0024,DRV-230,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,46.0,0.338,0.59,126.0,11,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T12:02:26.407623,10012,LRQ-0024,DRV-230,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,48.3,0.27,0.59,172.6,12,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T10:53:00,10013,LRQ-0024,DRV-230,electric,Electric rigid (BEV),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,45.0,0.369,0.99,226.9,10,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T18:45:00,10014,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,37.7,0.73,0.65,340.2,18,1,594.603,175733.8,2163.8863,9.91005,72.8581
2026-08-04T05:21:00,10015,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,52.5,0.161,0.94,225.0,5,1,1589.829,472450.33,5817.4854,26.49716,195.8749
2026-08-04T17:57:00,10016,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,60.6,0.551,0.75,247.6,17,1,302.309,89022.28,1096.1699,5.03848,36.9081
2026-08-04T18:53:57.646093,10016,LRQ-0025,DRV-791,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,59.3,0.597,0.75,347.1,18,1,1400.378,415601.69,5117.4835,23.33964,172.3058
2026-08-04T11:02:00,10017,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,52.5,0.162,0.83,260.5,11,1,843.727,250224.13,3081.118,14.06211,109.8438
2026-08-04T07:57:00,10018,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,62.9,0.481,0.58,398.6,7,1,153.621,44313.82,545.6552,2.56035,19.4529
2026-08-04T08:54:31.755040,10018,LRQ-0026,DRV-586,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,60.4,0.56,0.58,449.7,8,1,709.774,209739.96,2582.6189,11.82956,92.072
2026-08-04T08:38:00,10019,LRQ-0027,DRV-670,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,60.0,0.572,0.64,304.3,8,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T09:36:26.677839,10019,LRQ-0027,DRV-670,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,64.2,0.448,0.64,374.7,9,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T15:02:00,10020,LRQ-0027,DRV-670,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,44.4,0.389,0.47,175.1,15,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T15:27:07.626447,10020,LRQ-0027,DRV-670,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,44.0,0.402,0.47,256.2,15,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T15:45:42.230262,10020,LRQ-0027,DRV-670,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,44.4,0.389,0.47,257.9,15,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T12:06:00,10021,LRQ-0027,DRV-670,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,78.3,0.168,0.43,74.5,12,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T12:48:07.607200,10021,LRQ-0027,DRV-670,electric,Electric rigid (BEV),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,77.7,0.178,0.43,105.1,12,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T08:06:00,10022,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,62.7,0.489,0.66,278.3,8,1,1400.044,415390.37,5114.8815,23.33406,123.9971
2026-08-04T10:58:21.865950,10022,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,72.9,0.262,0.66,100.7,10,1,843.367,250589.29,3085.6144,14.05612,74.8028
2026-08-04T17:52:00,10023,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,39.0,0.629,0.5,437.5,17,1,805.204,237527.57,2924.7798,13.42007,70.9038
2026-08-04T10:08:00,10024,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,41.3,0.51,0.47,314.7,10,1,268.33,78306.48,964.2215,4.47217,23.3751
2026-08-04T10:37:07.806690,10024,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,41.3,0.508,0.47,346.8,10,1,174.764,50281.48,619.1377,2.91273,15.0094
2026-08-04T10:58:08.838964,10024,LRQ-0028,DRV-365,diesel,Prime mover + trailer (Euro 3),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,41.8,0.489,0.47,335.9,10,1,156.46,44886.24,552.7037,2.60767,13.3989
2026-08-04T08:14:00,10025,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,36.8,0.933,0.91,412.0,8,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T08:47:37.984831,10025,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,36.8,0.923,0.91,414.5,8,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T09:11:38.730921,10025,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,37.1,0.806,0.91,383.4,9,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T16:04:00,10026,LRQ-0029,DRV-492,electric,Electric rigid (BEV),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,47.8,0.283,0.97,358.9,16,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T16:56:00,10027,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,39.8,0.584,0.49,418.6,16,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T17:27:45.322579,10027,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,36.9,0.873,0.49,409.6,17,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T17:51:40.303989,10027,LRQ-0029,DRV-492,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,36.8,0.888,0.49,381.4,17,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T20:06:00,10028,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,68.4,0.349,0.68,242.5,20,1,214.046,62677.25,771.7721,3.56744,23.387
2026-08-04T20:56:51.737957,10028,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,67.2,0.376,0.68,308.2,20,1,970.859,287751.82,3543.2127,16.18099,107.3701
2026-08-04T20:51:00,10029,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,70.1,0.315,0.47,383.1,20,1,631.908,186613.12,2297.8481,10.53179,69.6318
2026-08-04T23:27:21.203326,10029,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,78.4,0.167,0.47,0.0,23,1,412.329,122782.54,1511.8746,6.87216,45.8144
2026-08-04T15:05:00,10030,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,44.4,0.389,0.71,337.6,15,1,136.763,39232.71,483.0894,2.27938,14.6391
2026-08-04T15:32:50.086312,10030,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,44.0,0.402,0.71,387.2,15,1,92.827,25930.01,319.2874,1.54711,9.6754
2026-08-04T15:53:35.762507,10030,LRQ-0030,DRV-460,diesel,Rigid 3-axle (Euro 4),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,44.4,0.389,0.71,134.8,15,1,78.219,22695.9,279.4645,1.30365,8.4686
2026-08-04T18:26:00,10031,LRQ-0031,DRV-737,diesel,Prime mover + trailer (Euro 3),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,37.7,0.73,0.31,380.1,18,1,804.821,237843.95,2928.6755,13.41369,70.9982
2026-08-04T17:18:00,10032,LRQ-0032,DRV-358,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,60.6,0.551,0.55,256.6,17,1,156.276,45624.05,561.7887,2.6046,20.0281
2026-08-04T18:15:06.652146,10032,LRQ-0032,DRV-358,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,59.3,0.597,0.55,395.7,18,1,717.793,212337.2,2614.5998,11.96321,93.2121
2026-08-04T09:41:00,10033,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,37.1,0.804,0.59,379.6,9,1,129.36,37152.86,457.4792,2.15601,16.3094
2026-08-04T10:13:52.768317,10033,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,41.3,0.508,0.59,318.1,10,1,67.593,18981.26,233.7245,1.12654,8.3324
2026-08-04T10:34:25.123478,10033,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,41.8,0.489,0.59,285.5,10,1,60.275,16919.92,208.3423,1.00458,7.4275
2026-08-04T09:31:00,10034,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,63.5,0.465,0.52,375.9,9,1,148.413,42873.15,527.9157,2.47354,18.8205
2026-08-04T10:27:41.449497,10034,LRQ-0033,DRV-323,diesel,Rigid 2-axle (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,71.8,0.281,0.52,237.3,10,1,584.91,173339.43,2134.4035,9.74851,76.0928
2026-08-04T09:59:00,10035,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,45.5,0.353,0.4,278.3,9,1,1747.312,519320.52,6394.6184,29.12187,215.307
2026-08-04T08:35:00,10036,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,62.7,0.489,0.75,335.7,8,1,942.275,279234.74,3438.3383,15.70458,115.769
2026-08-04T11:28:19.252082,10036,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,78.5,0.165,0.75,197.3,11,1,560.174,166011.78,2044.1749,9.33623,68.8274
2026-08-04T18:06:00,10037,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Kuala Lumpur->Seremban,3.139,101.6869,2.7297,101.9381,53.38,58.9,0.612,0.97,344.7,18,1,339.461,99591.04,1226.3075,5.65768,41.2898
2026-08-04T19:06:05.777109,10037,LRQ-0034,DRV-813,diesel,Prime mover + trailer (Euro 5),North-South Expressway (KL-JB),North-South Expressway (KL-JB) :: Seremban->Johor Bahru,2.7297,101.9381,1.4927,103.7414,243.04,61.3,0.53,0.97,482.6,19,1,1443.94,427882.89,5268.7072,24.06566,177.3975
2026-08-04T06:08:00,10038,LRQ-0035,DRV-545,biodiesel-b20,Rigid 3-axle (B20 biodiesel),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Kuala Lumpur->Ipoh,3.139,101.6869,4.5975,101.0901,175.17,73.0,0.259,0.97,72.5,6,1,590.74,175629.86,2162.6065,9.84566,81.9169
2026-08-04T08:33:07.548007,10038,LRQ-0035,DRV-545,biodiesel-b20,Rigid 3-axle (B20 biodiesel),North-South Expressway (KL-Penang),North-South Expressway (KL-Penang) :: Ipoh->Penang (Butterworth),4.5975,101.0901,5.3991,100.3639,120.07,61.5,0.522,0.97,187.4,8,1,473.193,140185.1,1726.1598,7.88656,65.3848
2026-08-04T14:20:00,10039,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,47.8,0.284,0.32,32.5,14,1,117.802,34966.9,430.5626,1.96337,14.4971
2026-08-04T14:41:10.495732,10039,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,47.4,0.294,0.32,12.8,14,1,76.274,22668.48,279.1269,1.27124,9.3982
2026-08-04T14:54:40.265189,10039,LRQ-0036,DRV-606,diesel,Prime mover + trailer (Euro 5),Port Klang - KL Distribution,Port Klang - KL Distribution :: Petaling Jaya->Kuala Lumpur,3.1073,101.6067,3.139,101.6869,9.58,47.2,0.302,0.32,294.0,14,1,75.462,21456.85,264.2075,1.2577,8.8959
2026-08-04T20:01:00,10040,LRQ-0037,DRV-761,biodiesel-b20,Rigid 3-axle (B20 biodiesel),East Coast (KL-Kuantan),East Coast (KL-Kuantan) :: Kuala Lumpur->Kuantan Port,3.139,101.6869,3.9639,103.4292,214.01,47.5,0.291,0.95,275.6,20,1,1288.934,382761.76,4713.1112,21.48224,178.5269
2026-08-04T09:56:00,10041,LRQ-0037,DRV-761,biodiesel-b20,Rigid 3-axle (B20 biodiesel),KLIA Air-Freight Link,KLIA Air-Freight Link :: Kuala Lumpur->KLIA / Sepang,3.139,101.6869,2.7456,101.7072,43.8,39.9,0.58,0.8,454.1,9,1,373.464,109554.37,1348.9904,6.22441,51.0981
2026-08-04T06:39:00,10042,LRQ-0038,DRV-377,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Port Klang->Shah Alam,3.0,101.39,3.0733,101.5185,16.43,41.2,0.514,0.7,240.8,6,1,0.0,0.0,0.0,0.0,0.0
2026-08-04T07:06:56.657726,10042,LRQ-0038,DRV-377,electric,Electric rigid (BEV),Port Klang - KL Distribution,Port Klang - KL Distribution :: Shah Alam->Petaling Jaya,3.0733,101.5185,3.1073,101.6067,10.5,37.4,0.769,0.7,451.0,7,1,0.0,0.0,0.0,0.0,0.0
